id;esp_id;label;median(8,13);rms(98,102);median(98,102);peak1x;peak2x;a;b
2407;10;Normal;0.00148;0.042591047181303264;0.000915;0.00089;0.00061;-0.00207461585371544;-5.723007068252423
2408;4;Normal;0.00062;0.053228200232583484;0.0006850000000000001;0.0337;0.02276;-0.00044644629874328497;-6.947275895994715
2409;9;Misalignment;0.00306;0.27491483081128965;0.002105;0.16275;0.04548;-0.00044686447418325803;-5.836441498439649
2410;10;Normal;0.011685000000000001;0.1383096457229213;0.00135;0.00094;0.00098;-0.002856755724080212;-3.6671727206281357
2411;10;Normal;0.00102;0.09316084585275082;0.00119;0.00125;0.00053;-0.0004002082237755386;-6.4405064369509075
2412;8;Faulty sensor;0.003575;0.007874668246980314;0.00013;0.00428;0.00178;-0.003051772208560739;-4.7929933573486405
2413;8;Normal;0.000995;0.1267526378423739;0.001075;0.07382;0.00029;-0.00027251449535224047;-6.815679398805799
2414;0;Normal;0.00037;0.24768675196707635;0.00228;0.16149;0.00829;-0.001435250377859152;-7.213049985994972
2415;8;Normal;0.00131;0.06022807152815039;0.00066;0.03726;0.00169;0.0007620819019658406;-7.060751984938845
2416;1;Normal;0.00068;0.09020823299455544;0.00224;0.058;0.00901;0.00013026335094259032;-6.804601034397714
2417;9;Normal;0.001745;0.052691581870351945;0.00159;0.03126;0.00946;0.00020516619741531937;-6.40919722673083
2418;8;Faulty sensor;0.006945;0.0057581333781009285;0.000165;0.00343;0.00087;-0.003242217228343006;-4.153153226976253
2419;5;Faulty sensor;0.00011;0.0003392639090737475;0.0;0.00023;2e-05;-0.003589058600764917;-8.228601680833215
2420;5;Faulty sensor;0.31924;0.06475052509439595;0.00522;0.01042;0.00259;-0.003257698039422698;-0.5230206491622897
2421;7;Normal;0.00128;0.2636870755270345;0.00263;0.1641;0.01861;-0.0010547906404045609;-6.663003892215601
2422;3;Normal;0.00129;0.1870060477631673;0.00145;0.1084;0.00516;-0.0009924457457695342;-6.361015459232224
2423;9;Normal;0.003;0.07002550106925333;0.00113;0.04311;0.00614;0.0012730357301535768;-6.1879283612998925
2424;7;Normal;0.0009350000000000001;0.020994899380563842;0.000435;0.01236;0.01284;0.0010903529924636926;-7.026036334768909
2425;2;Normal;0.000505;0.16999978823516224;0.0009;0.10253;0.00422;-0.0004514823953043831;-7.433078882959025
2426;0;Normal;0.00034;0.25159212050459767;0.00241;0.1505;0.00921;-0.0005710414853794698;-7.6132434376161475
2427;1;Normal;0.00246;0.05569748827370943;0.00068;0.03194;0.00804;-0.001662971366140853;-5.246926604811271
2428;8;Normal;0.001365;0.16777409990818012;0.00175;0.10093;0.01025;0.00033306278501020047;-6.646831011944453
2429;4;Normal;0.000725;0.17185740600858607;0.0022449999999999996;0.1159;0.01555;-0.00031691352508797635;-7.053904877371069
2430;10;Normal;0.001045;0.14062781872730587;0.00091;0.00083;0.00082;0.0008579536594523939;-6.648767648156738
2431;9;Unbalance;0.00152;0.29696216981292417;0.00206;0.18435;0.01327;-0.0006079363502583317;-5.884718351964713
2432;7;Normal;0.001085;0.23595603615928118;0.00223;0.13904;0.00801;0.00013353804824361626;-6.597467279776106
2433;6;Normal;0.0026550000000000002;0.02314688747974552;0.001855;0.00451;0.00223;-0.00021951010854491767;-5.97377787597125
2434;1;Normal;0.00045;0.02314438592834124;0.00095;0.01307;0.00984;-0.0005330644033456096;-6.940203425054322
2435;7;Normal;0.0009350000000000001;0.18999156270740022;0.0021200000000000004;0.11552;0.01058;0.000910263279971014;-7.148839369232785
2436;7;Normal;0.001095;0.27376006173289774;0.00273;0.15257;0.00462;-0.0001985571861066956;-6.874205299412187
2437;3;Normal;0.00131;0.18551969356378314;0.0013;0.12116;0.00143;-0.001043420171007282;-6.323495426117804
2438;1;Rubbing;0.00666;0.08884309145904368;0.0015;0.05496;0.00708;-0.002191081180357244;-4.357718590645899
2439;1;Normal;0.00023;0.09142461320672897;0.0007;0.05237;0.00426;-0.00035790909239718637;-7.856724983013908
2440;8;Normal;0.00164;0.07825850560801681;0.00151;0.04519;0.00267;0.0014847089500890894;-6.476300583091916
2441;1;Normal;0.000415;0.21581537155633745;0.002635;0.1209;0.00179;-0.00028428888536113163;-7.515761469481306
2442;7;Normal;0.00102;0.06802874980477004;0.00091;0.04475;0.00827;0.0005408271458996294;-6.860781797620373
2443;6;Normal;0.00263;0.22480932565176207;0.0023899999999999998;0.13669;0.01264;-0.00014787628052558222;-6.061533178675202
2444;4;Unbalance;0.001375;0.28613940186559417;0.00282;0.19308;0.03352;-0.0010156126449126484;-6.20784532872438
2445;4;Normal;0.00231;0.08660941115144474;0.001855;0.05537;0.02933;-0.0018209979574614454;-5.495907515385582
2446;1;Normal;0.002745;0.11314640206387476;0.001385;0.06504;0.00783;-0.0018288067174642138;-5.434223954835698
2447;10;Normal;0.00275;0.24176899408319505;0.001555;0.00131;0.00047;-0.0011363769330035845;-5.732409185282435
2448;5;Normal;0.000755;0.20560580463595865;0.001075;0.13644;0.00253;-0.001443444147126683;-6.699483827056003
2449;1;Normal;0.00071;0.259643019547994;0.001655;0.15033;0.01129;-0.0010438614247281785;-6.806003758074781
2450;7;Normal;0.00089;0.07885519703862263;0.00038500000000000003;0.04573;0.01261;-4.400213758604102e-05;-6.817713563941122
2451;9;Unbalance;0.002725;0.3389107974084036;0.0022449999999999996;0.21068;0.0135;-0.0008438481038746372;-5.394671487636434
2452;10;Normal;0.00338;0.051235103200832924;0.00194;0.00243;0.0064;-0.0007510897888207088;-5.481669018583368
2453;10;Normal;0.001805;0.16763024548093935;0.00085;0.00062;0.00073;-0.0011144559126782568;-6.146885481773871
2454;4;Unbalance;0.0007;0.2899611949899503;0.001815;0.16848;0.00446;-0.0005928262845953512;-7.1779048742335245
2455;4;Faulty sensor;0.003235;1.3036307151950663;0.0074199999999999995;0.05864;0.00076;-0.002624487090446407;-5.055031857893214
2456;7;Normal;0.00141;0.24352508453956032;0.00212;0.14645;0.0141;-0.0011586557108719936;-6.440066314303635
2457;10;Normal;0.00265;0.12612415192975532;0.00132;0.00161;0.00675;-0.001017731121054895;-5.374299382577345
2458;5;Normal;0.00065;0.17953341471714954;0.0008799999999999999;0.11601;0.00681;-0.0008058462287927734;-6.969527357683047
2459;1;Normal;0.00058;0.25528468069980226;0.00206;0.16213;0.00258;-0.00021934154593682332;-6.95112242060735
2460;6;Unbalance;0.00114;0.49014418888731104;0.00378;0.30234;0.00372;-0.0007656260985198132;-6.5182673539505025
2461;10;Normal;0.00148;0.2188927182434354;0.002025;0.00274;0.00061;0.0007382334905186029;-6.309053134921168
2462;1;Normal;0.0007650000000000001;0.0332580681940488;0.000795;0.02009;0.0077;0.0002560400495142049;-7.433384495520871
2463;5;Normal;0.001095;0.08393415871979656;0.00097;0.0563;0.00489;-0.0010040540225848514;-6.377164805452563
2464;5;Unbalance;0.00115;0.38047452910806;0.0016749999999999998;0.2185;0.00216;-0.001758188752462857;-6.414028603352091
2465;7;Normal;0.0008;0.10921465560995007;0.00117;0.06425;0.00329;0.0003826635921885995;-6.836745524681021
2466;8;Faulty sensor;0.009365;0.005385564037313084;0.00022;0.00331;0.00077;-0.003333990387293262;-3.8680158220211007
2467;3;Normal;0.00083;0.15353379269724304;0.00117;0.1;0.0021;-0.0006499109279418611;-6.491339236715643
2468;4;Normal;0.00058;0.0837470614409843;0.00079;0.05394;0.01942;-0.0002656199061041868;-7.161894302153753
2469;0;Normal;0.00029;0.09747792929684133;0.00072;0.0619;0.00892;0.0007554468623084595;-8.002201379692503
2470;0;Normal;0.00041;0.2405395979875247;0.0014399999999999999;0.16216;0.00564;0.00022089803860232994;-7.6607846947745095
2471;2;Normal;0.000795;0.08460397153798396;0.0008799999999999999;0.05026;0.00391;-0.00038506244906647084;-6.952765767673177
2472;10;Rubbing;0.022655;0.0834890370048667;0.001745;0.00181;0.00119;-0.0028831864306582476;-3.075253439807658
2473;10;Normal;0.0025700000000000002;0.0560301829374133;0.000835;0.00115;0.00029;-0.0008536402711319428;-5.551455135532309
2474;7;Normal;0.00064;0.031947045246783;0.00108;0.0182;0.02316;0.0006081940715343929;-7.659613224922284
2475;9;Unbalance;0.00312;0.34071416289904943;0.0025;0.21161;0.01471;-0.001052583876315283;-5.528840010774442
2476;7;Normal;0.000835;0.1233684680135082;0.000845;0.07344;0.00415;-0.00027136396465179757;-6.790227521161785
2477;5;Normal;0.00149;0.08176514232850084;0.000635;0.04754;0.00257;-0.0015529576918783834;-6.082457821448789
2478;4;Normal;0.009115000000000002;0.15755864146405935;0.00129;0.10023;0.00576;-0.00324172075192612;-3.9465290961730948
2479;1;Normal;0.000535;0.20330016920799648;0.001715;0.11708;0.00221;-0.00010321933238522717;-6.9901054801523035
2480;6;Unbalance;0.0022199999999999998;0.4420375128877639;0.003465;0.28265;0.00347;-0.000446798463963115;-6.454929377498724
2481;4;Normal;0.0009350000000000001;0.11371410466604397;0.003325;0.06977;0.00804;0.0001522714779056725;-6.915838764471196
2482;4;Normal;0.001165;0.1699551273130646;0.00255;0.11464;0.03019;-0.000976530432691378;-6.569032232762604
2483;7;Normal;0.00103;0.14552327751944016;0.001065;0.08205;0.00605;-0.0009565176353958753;-6.367867117729276
2484;7;Normal;0.00058;0.2065324935694139;0.001105;0.12332;0.00427;0.00026952111632196405;-7.268114993692558
2485;9;Normal;0.00143;0.14974485567123832;0.00191;0.09223;0.01149;-0.0006281441116030078;-6.253621829710602
2486;10;Normal;0.001585;0.18725772507429433;0.000955;0.00094;0.00059;-0.000880712020882223;-6.316870388654567
2487;5;Normal;0.00057;0.17335370720004806;0.00094;0.1159;0.0043;-0.00030224672484940613;-7.7385290956796045
2488;7;Normal;0.00082;0.016437116535451102;0.00041;0.00912;0.00398;0.00045492823704661466;-6.991760601548111
2489;7;Normal;0.00051;0.1927943723245054;0.0018700000000000001;0.11999;0.01373;0.000724992145088475;-7.675465764315519
2490;5;Normal;0.00072;0.14442481746569735;0.00083;0.08992;0.00098;-0.0006259758294188043;-6.719625145686659
2491;6;Normal;0.001735;0.17350070489770353;0.00185;0.09969;0.01735;-0.0003390615343049398;-6.0972237799230555
2492;7;Unbalance;0.00047;0.3734070821502988;0.00349;0.23129;0.0107;-7.105825769149253e-05;-7.055772144996226
2493;0;Normal;0.00046;0.08952149071591692;0.00063;0.0511;0.0026;-0.0011777979800257168;-7.217794028688538
2494;3;Normal;0.00596;0.07301041706496408;0.00076;0.04733;0.00516;-0.0014771243484339408;-5.1521302362452985
2495;3;Normal;0.00108;0.04029526895306694;0.00065;0.02372;0.00675;-0.00041750950014805615;-6.523265668271694
2496;10;Normal;0.00228;0.08181338154605272;0.000895;0.00097;0.00025;-0.0016363896346742904;-6.008014637361226
2497;4;Normal;0.00134;0.11066820636479115;0.001705;0.07368;0.01827;-0.0009169165162748776;-6.485647718640349
2498;9;Normal;0.001445;0.038352282852523914;0.00132;0.02252;0.05159;0.000327742354266348;-6.338874998501505
2499;10;Normal;0.00066;0.14575596008397051;0.001235;0.00092;0.00037;-0.0006107366296389844;-6.752707756379969
2500;1;Normal;0.0019950000000000002;0.03657183479127073;0.0007;0.02402;0.0054;-0.0007879674210060851;-6.24185981289015
2501;1;Normal;0.00058;0.08062107912946838;0.0024349999999999997;0.05027;0.00309;9.42120853077952e-05;-7.167485796092073
2502;3;Normal;0.00105;0.06921143763858688;0.001795;0.04056;0.00742;-0.0003556085774121337;-6.72857318312443
2503;10;Normal;0.0019950000000000002;0.25029393480466117;0.001915;0.00228;0.00044;-0.000461910394158572;-6.149756324325074
2504;8;Normal;0.0020499999999999997;0.09385160094532218;0.0018900000000000002;0.05406;0.00489;0.0007956845232671555;-6.378396676137649
2505;6;Normal;0.002705;0.07834581035384088;0.00246;0.03463;0.01021;-0.0002753736764485895;-5.915199075583778
2506;10;Normal;0.000445;0.026178582849344614;0.000735;0.00087;0.00035;-0.0007621100119326687;-6.657764890561381
2507;4;Normal;0.00103;0.12138203244302677;0.0009350000000000001;0.07714;0.00829;-0.0007470036833819371;-6.734428438389453
2508;1;Normal;0.001765;0.04744239770500643;0.000635;0.02667;0.00147;-0.002100953125003827;-5.686409727964084
2509;10;Normal;0.002325;0.08825523497221;0.00076;0.00057;0.00035;-0.0017497278297718855;-5.316765256836003
2510;7;Normal;0.00059;0.25182788685925944;0.001735;0.16815;0.0047;1.5273241007350867e-05;-7.074263176784382
2511;4;Normal;0.0015;0.16838635247549014;0.0031850000000000003;0.10345;0.00963;-0.000859183738471663;-6.337991109033563
2512;0;Unbalance;0.00114;0.26912909597440404;0.002785;0.1668;0.00575;-0.0018364092202039597;-6.2385590278883996
2513;10;Normal;0.00155;0.030122400302764717;0.00162;0.00269;0.00051;-0.00047104179257176;-6.316370699848351
2514;1;Rubbing;0.01143;0.07840310134171989;0.00206;0.04559;0.01182;-0.0023722368693315445;-3.843730868416043
2515;5;Normal;0.00027;0.035509001675631494;0.0004;0.02111;0.00173;-0.0005694361363847812;-7.708123100467488
2516;4;Unbalance;0.031845;0.2574609071296068;0.003745;0.17403;0.02128;-0.0035254680230196148;-2.5541182817111823
2517;2;Normal;0.00087;0.21099478950912506;0.00206;0.13249;0.0069;-0.0002792357393035176;-6.735790821315352
2518;3;Normal;0.00073;0.20768099961238629;0.001495;0.13193;0.00606;-0.0005242883322261212;-6.5666036145244515
2519;7;Normal;0.00157;0.0398869627823428;0.000755;0.0237;0.00247;0.001084630452539941;-7.355643880878343
2520;10;Rubbing;0.00475;0.1453263448243298;0.002725;0.00269;0.00055;-0.0007059149796852173;-4.954137623508053
2521;7;Normal;0.0011;0.19575259845018658;0.0020350000000000004;0.12869;0.01712;0.00106452848971171;-6.9188393824305585
2522;10;Normal;0.001155;0.2162652452429655;0.00154;0.00206;0.00029;0.0003873417085162441;-6.837921727720593
2523;6;Normal;0.002415;0.05923954000496628;0.0013;0.03291;0.005;-1.553120318761792e-05;-6.083219953981424
2524;0;Normal;0.00027;0.24936534302103808;0.0026699999999999996;0.14441;0.00638;-0.00027107413133772276;-7.729265574180008
2525;5;Normal;0.0004;0.15314558139234707;0.000785;0.10435;0.00509;-0.00045250366890920113;-7.565329012318639
2526;10;Normal;0.0012699999999999999;0.12679716440047073;0.00125;0.00114;0.00027;-0.0008773310157042966;-6.537790310773657
2527;10;Normal;0.00277;0.11438548115910516;0.000955;0.00094;0.00058;-0.0017402203335584782;-5.9299692659964816
2528;3;Rubbing;0.01595;0.07909479628901006;0.00301;0.04647;0.0063;-0.001823172198266626;-3.5934336634175823
2529;8;Normal;0.00129;0.1923663104600179;0.0025599999999999998;0.11468;0.00293;0.0007311453255705945;-6.529395460187689
2530;0;Normal;0.000405;0.16811240882219253;0.00173;0.10778;0.00355;-0.00039724288344890693;-7.461638534568612
2531;5;Faulty sensor;0.07450999999999999;0.015563270864442346;0.00132;0.0024;0.00043;-0.0032836256588492734;-1.791735633438417
2532;9;Normal;0.00225;0.26549005480431837;0.001735;0.15286;0.01934;-0.0005649661977850901;-5.835613748870502
2533;1;Normal;0.00037;0.13618485194763771;0.00108;0.0844;0.00157;-0.000540665940970405;-7.324250539465905
2534;5;Normal;0.00078;0.1903965267540351;0.00111;0.11058;0.0036;-0.00038052352819837855;-7.056371921738159
2535;1;Normal;0.00045;0.2532482155909494;0.001475;0.16016;0.00353;-0.0005295448345204622;-6.917681511452352
2536;9;Normal;0.00118;0.08983146553407664;0.00119;0.05748;0.00059;0.001340680590686865;-6.742479194942131
2537;2;Normal;0.001085;0.1665175191984315;0.0016;0.09577;0.00581;-0.000519346808338581;-6.644616764097976
2538;4;Normal;0.00141;0.06305612024220963;0.00182;0.03984;0.01024;-0.0008233297100842794;-6.334026941417729
2539;7;Normal;0.00087;0.09242917612961829;0.000575;0.05261;0.00384;-1.1296985318279958e-05;-7.332856769552564
2540;5;Normal;0.0008;0.21765142223289055;0.001365;0.14432;0.00233;-0.0002634267914497676;-7.138191355989624
2541;5;Normal;0.00074;0.1936715255271151;0.000925;0.1108;0.0056;-0.0007421574817882613;-6.96925497734768
2542;10;Normal;0.00097;0.09495543586335646;0.00195;0.00199;0.0004;-0.0005110233837875926;-6.610638080939499
2543;5;Normal;0.00033;0.14602579155751905;0.00071;0.08507;0.00405;-6.513969562269934e-05;-7.804563940350549
2544;4;Normal;0.0049700000000000005;0.2476563358769567;0.001885;0.15523;0.00566;-0.0025857011303439554;-4.7245350613522135
2545;3;Normal;0.00119;0.1199335415970028;0.00156;0.07283;0.00356;-1.8410062487768762e-05;-6.654768132382777
2546;3;Normal;0.001015;0.08036139620489431;0.00102;0.05423;0.00214;-0.0007863686625879697;-6.532948591938103
2547;1;Normal;0.00176;0.06122261755266595;0.00062;0.04068;0.00127;-0.0024070951694136395;-5.789328442925193
2548;0;Unbalance;0.00047;0.362542233401848;0.001985;0.24436;0.00518;-8.126198858496452e-05;-7.441770678175186
2549;4;Unbalance;0.00116;0.2926519063665911;0.0064;0.17594;0.00952;-0.00026352518328984437;-6.676716725641352
2550;8;Normal;0.00177;0.24922072927427205;0.003665;0.15691;0.00282;0.0013551305000615553;-6.449483225214583
2551;3;Normal;0.001225;0.18190025535990872;0.001445;0.12312;0.01185;-0.0007794047398059399;-6.412903445930406
2552;10;Normal;0.001845;0.09143195776094921;0.00114;0.00087;0.00023;-0.00037664673992268726;-6.129615815945125
2553;10;Normal;0.003235;0.11085930046685302;0.00081;0.00059;0.00029;-0.00034412485300345776;-6.0199193015413615
2554;5;Faulty sensor;0.01175;0.0013110682667199294;0.00012;0.00018;8e-05;-0.0034656684915037477;-3.5526803489814465
2555;4;Normal;0.00079;0.16835237360964056;0.004945;0.0984;0.00457;-0.00047569004978045175;-7.203817844349844
2556;1;Normal;0.000405;0.03318333617947418;0.000535;0.022;0.00304;0.0007289949066214541;-7.9888152766407785
2557;2;Rubbing;0.008150000000000001;0.15518759583162567;0.001335;0.08707;0.0021;-0.001943906448495769;-4.366529856186839
2558;1;Normal;0.00067;0.12998009809197714;0.001015;0.08122;0.01617;0.00030127658897015206;-7.252695700966956
2559;8;Normal;0.00275;0.24972559980907041;0.00211;0.1522;0.00488;-0.00030981622076187355;-5.660891473691253
2560;1;Normal;0.005425;0.09301327700925283;0.003515;0.02756;0.00266;-0.001662102554749401;-5.309410491741817
2561;3;Normal;0.001275;0.1656934482711975;0.00123;0.09575;0.00705;-0.0005760347565320149;-6.335254270370991
2562;8;Normal;0.002515;0.12540919942332782;0.001315;0.0767;0.01291;-0.0005662939069474624;-6.075204819932393
2563;1;Normal;0.00051;0.041038390562983834;0.00064;0.02311;0.00213;0.0004465410989424333;-7.706239843826542
2564;2;Normal;0.00099;0.08317058374208997;0.000575;0.05007;0.00417;-0.0007884944087455954;-6.851093541870686
2565;3;Normal;0.0012699999999999999;0.024859169334472946;0.00051;0.01323;0.00891;-3.2273901760097e-05;-6.775150071833408
2566;10;Normal;0.00183;0.10618733634478265;0.001415;0.00077;0.00045;-0.0004476704438721611;-6.188632297751659
2567;5;Unbalance;0.00462;0.3159774767289593;0.00173;0.21534;0.00155;-0.0031961828868222893;-4.644590174640046
2568;10;Normal;0.0017950000000000002;0.06869640383600877;0.00059;0.00032;0.00035;-0.0009115915163460017;-6.095909858132712
2569;3;Normal;0.00128;0.1912378688963041;0.00123;0.11368;0.01289;-0.0007512172288687873;-6.293120148292612
2570;5;Normal;0.000575;0.09372789979509837;0.0009649999999999999;0.06295;0.00288;8.757822738603252e-05;-7.242180082146704
2571;8;Normal;0.00264;0.2545738219063382;0.0024400000000000003;0.15716;0.00745;8.615056823830071e-05;-6.311811896353142
2572;10;Normal;0.0039050000000000005;0.07516766924682447;0.00063;0.00043;0.00086;-0.0007680134150317923;-5.583693566221877
2573;9;Normal;0.001395;0.16697876781195864;0.001605;0.10618;0.01558;5.9373264154766897e-05;-6.813671176637665
2574;10;Normal;0.003565;0.08276625942979421;0.00171;0.00161;0.00034;-0.001352777250695851;-5.188952710872688
2575;10;Normal;0.001905;0.2183630172442211;0.00203;0.00136;0.00064;0.0004526855332858312;-6.374540688706875
2576;10;Normal;0.00195;0.09111853488725552;0.00138;0.00129;0.00715;-0.0013330629865084009;-5.33737138708748
2577;6;Unbalance;0.0027949999999999997;0.35284938118126263;0.0045850000000000005;0.2267;0.01115;-8.665104787626248e-05;-5.765717375933929
2578;8;Faulty sensor;0.0049250000000000006;0.0031258758772542456;0.00012;0.00166;0.00216;-0.0032054224158490335;-4.4798840723079705
2579;9;Normal;0.00382;0.08123485151091248;0.00103;0.04735;0.00558;-0.001084304373761546;-5.5659760648351035
2580;1;Normal;0.00146;0.07682899973317366;0.000835;0.05073;0.00961;-0.0024950642306182406;-5.9311527813378895
2581;3;Faulty sensor;0.00967;0.013987358578373545;0.000795;0.00398;0.00058;-0.0022722368164981147;-4.03430318758108
2582;7;Normal;0.00053;0.21780837724936108;0.0014299999999999998;0.13278;0.01118;-0.00010959311340634376;-7.012145810348336
2583;6;Normal;0.02184;0.47081217666921066;0.00401;0.31717;0.00521;-0.002144807709358216;-3.133896925812724
2584;10;Normal;0.00146;0.11865800731514078;0.0018150000000000002;0.00206;0.00122;-0.0007079587142688333;-6.342972563727736
2585;5;Normal;0.00068;0.21121148406277537;0.001055;0.14391;0.00554;-0.0009561280929766549;-7.004949330987693
2586;10;Normal;0.00082;0.08426677577788295;0.001345;0.00125;0.00119;-0.0005355052675051337;-6.680915170964627
2587;7;Normal;0.0007999999999999999;0.24541859363137097;0.00229;0.15285;0.01981;0.0007034826984859317;-7.057301777536799
2588;4;Normal;0.00053;0.04182603854060291;0.000875;0.02722;0.00337;-0.0006312759601529623;-7.130590745766621
2589;9;Normal;0.0022050000000000004;0.2240837620176884;0.00237;0.14332;0.01184;0.0006129652923031066;-6.473476032334485
2590;5;Normal;0.002555;0.08833113211093811;0.00053;0.05134;0.00604;-0.002471265715083993;-5.468738607755554
2591;1;Normal;0.00036;0.17634285043630207;0.00105;0.10196;0.00202;-0.00015905731248327164;-7.324304170642827
2592;4;Normal;0.001305;0.22013251827024558;0.0029449999999999997;0.13749;0.0149;-0.0005384573739037288;-6.408723174616212
2593;0;Normal;0.00025;0.16991264255493171;0.0011949999999999999;0.09863;0.00813;8.640724697554356e-05;-7.738460323074621
2594;8;Normal;0.0027949999999999997;0.17809921167708745;0.00204;0.10902;0.00456;-0.00039054478074397397;-5.627182001406809
2595;10;Normal;0.00431;0.050733438677069774;0.002835;0.00215;0.00035;-0.0014574802177936778;-5.206502154395412
2596;6;Unbalance;0.0029;0.3185698863671832;0.004335;0.17984;0.01107;-5.236127305917887e-05;-5.768517543141773
2597;1;Normal;0.00035;0.1328688537618956;0.0016150000000000001;0.08546;0.00604;-0.0007447572040414182;-7.299189557672525
2598;7;Unbalance;0.00105;0.31709626077896286;0.003405;0.17935;0.01609;0.00022747493490620787;-6.518401098224974
2599;6;Normal;0.00161;0.2337812362017106;0.00261;0.13396;0.01143;-7.333217809201688e-05;-6.269468053210565
2600;4;Normal;0.00106;0.1735890955676652;0.0035649999999999996;0.10677;0.02829;-4.0863422727364606e-05;-6.709746364683583
2601;1;Normal;0.000325;0.14989486382127973;0.00149;0.08638;0.0098;7.204042060834428e-05;-7.266067311904812
2602;1;Normal;0.00086;0.14643864244112617;0.0014299999999999998;0.09269;0.00116;-0.000799428048001424;-6.51827298953095
2603;1;Normal;0.00173;0.05718982951539548;0.00075;0.03339;0.01213;-0.0007914474941427756;-5.852582702349434
2604;8;Normal;0.00204;0.21938292937236478;0.0037;0.13404;0.00111;0.0012338694821725298;-6.409470422422014
2605;3;Rubbing;0.005464999999999999;0.10026774506290645;0.00186;0.06465;0.0022;-0.0002437148588478894;-5.103376965251994
2606;4;Normal;0.0014;0.1586645190330844;0.00437;0.09804;0.01179;0.0003105225945069116;-6.658805747749123
2607;9;Normal;0.001955;0.0710611053952864;0.00061;0.04184;0.02873;-0.0004779215444587086;-6.150406485079904
2608;6;Unbalance;0.0030299999999999997;0.701782567110355;0.00508;0.40606;0.01291;-0.0002458831721763791;-5.8534853017105215
2609;3;Normal;0.00179;0.023241316658055323;0.000725;0.01436;0.01456;-0.0008147345697652175;-6.433488506603257
2610;6;Normal;0.001435;0.03593914578840182;0.00181;0.00345;0.00115;-2.769501407805242e-05;-6.324832422819158
2611;5;Normal;0.00053;0.17398763375596554;0.000745;0.09955;0.004;-0.00023418007186104932;-7.4234896160077355
2612;5;Rubbing;0.00413;0.12451455979121477;0.00067;0.08263;0.00402;-0.002668189544348958;-4.847772973207384
2613;6;Unbalance;0.052585;0.3618480116015563;0.00593;0.22779;0.00478;-0.0024051324519902906;-2.303296227656268
2614;1;Normal;0.00031;0.10255444700255567;0.00066;0.06763;0.0017;-6.919374258127711e-05;-7.522631916733926
2615;9;Normal;0.00148;0.06985167857682448;0.00114;0.04253;0.00565;-0.0005902484200779235;-6.274566553020739
2616;7;Normal;0.00313;0.058571674894952415;0.00076;0.03302;0.00162;0.0009167403571843401;-6.912786110411759
2617;8;Normal;0.00217;0.0271229386313504;0.000585;0.01456;0.01479;-0.0005135872734489932;-6.068115283779498
2618;1;Normal;0.002875;0.13886196635508227;0.0014;0.08797;0.00146;-0.0038740670571588845;-4.638530446603545
2619;4;Normal;0.03529;0.14784412264273478;0.00135;0.09955;0.01184;-0.003634265303845382;-2.4391456559607976
2620;9;Normal;0.000925;0.0789712966843017;0.001225;0.04844;0.00157;-0.00029472466556025725;-6.777669444738311
2621;7;Normal;0.00065;0.032544334376354976;0.00051;0.02028;0.00352;0.0003313876078234336;-6.990921096126563
2622;6;Normal;0.0028;0.10469489720134406;0.0020499999999999997;0.06862;0.02163;-0.00017002872622623374;-5.653765057895515
2623;9;Normal;0.005235;0.22166506265083816;0.00284;0.13536;0.02956;-0.000510754581844894;-5.377864001458805
2624;1;Normal;0.00056;0.13275988814397216;0.001025;0.08779;0.00253;-0.0004712082542750254;-6.961097763278877
2625;4;Normal;0.00046;0.1297900708837159;0.00116;0.08594;0.0132;-0.0006564902308704241;-7.117430500572437
2626;7;Normal;0.000815;0.16260803055199952;0.00093;0.0926;0.00449;-0.00011984896989948997;-7.076327776916195
2627;6;Normal;0.00109;0.17112646580818525;0.00178;0.0983;0.00438;-0.0011799773895441441;-6.1545063707421335
2628;10;Rubbing;0.0049;0.08972308119987855;0.0023550000000000003;0.00194;0.00025;-0.0006332787078243299;-5.029474094969246
2629;1;Normal;0.000435;0.13555680285400654;0.00098;0.09033;0.00547;-0.0012525006682755414;-7.249211436607121
2630;2;Normal;0.00079;0.06500260379400198;0.00108;0.04011;0.00938;-0.0004574497136443434;-6.805466880470975
2631;5;Rubbing;0.008150000000000001;0.060624382058706384;0.000645;0.03645;0.00129;-0.0027663926384692743;-4.087304171869954
2632;6;Unbalance;0.00327;0.33956583559009584;0.00436;0.00831;0.00103;-0.00028027236288891155;-5.556807732453948
2633;5;Normal;0.0004;0.11868824120358344;0.00072;0.06906;0.00148;0.00019638683376698801;-7.819007779648448
2634;9;Normal;0.00076;0.10913026253061063;0.000915;0.06258;0.00665;-0.00029607212203558024;-6.493926950846914
2635;9;Normal;0.00186;0.29849135431365514;0.0023750000000000004;0.17118;0.01301;-0.00040608234515885895;-6.000177181052287
2636;5;Normal;0.000575;0.14050193699732397;0.00075;0.09179;0.00301;-0.0007099375058043101;-7.332446866077767
2637;1;Normal;0.00019;0.051361262640242794;0.00077;0.029;0.00552;-0.00011614962922885635;-7.639409843385998
2638;7;Normal;0.00058;0.18170240394667322;0.00203;0.11286;0.00898;-0.00023070940714759282;-6.955343569659156
2639;10;Normal;0.00041;0.02944432882576881;0.000815;0.0009;0.00012;-0.0005339300244339697;-6.915844876920478
2640;9;Normal;0.00174;0.0646342053405161;0.00076;0.03735;0.00211;-0.001732833732232948;-5.856408860441602
